"id","scientificName","scientificNameAuthorship","eventDate","decimalLongitude","decimalLatitude","institutionCode","collectionCode","catalogNumber","scientificNameID","originalscientificname","acceptedNameUsage","acceptedNameUsageID","accessRights","associatedMedia","associatedReferences","associatedSequences","associatedTaxa","basisOfRecord","behavior","bibliographicCitation","class","collectionID","continent","coordinatePrecision","coordinateUncertaintyInMeters","countryCode","county","dataGeneralizations","datasetID","dateIdentified","depth","division","dynamicProperties","establishmentMeans","eventID","eventRemarks","eventTime","family","fieldNotes","fieldNumber","footprintSRS","footprintWKT","forma","genus","geodeticDatum","habitat","higherClassification","higherGeography","higherGeographyID","identificationID","identificationQualifier","identificationReferences","identificationRemarks","identifiedBy","individualCount","individualID","informationWithheld","infraclass","infrakingdom","infraorder","infraphylum","institutionID","island","islandGroup","kingdom","language","lifeStage","locality","locationAccordingTo","locationID","locationRemarks","materialSampleID","maximumDepthInMeters","minimumDepthInMeters","modified","municipality","nameAccordingTo","nameAccordingToID","namePublishedIn","namePublishedInID","occurrenceID","occurrenceRemarks","occurrenceStatus","order","originalNameUsage","originalNameUsageID","otherCatalogNumbers","ownerInstitutionCode","parvorder","phylum","qc","recordNumber","recordedBy","references","reproductiveCondition","resource_id","rights","rightsHolder","section","sex","source","species","stateProvince","subclass","subdivision","subfamily","subforma","subgenus","subkingdom","suborder","subphylum","subsection","subspecies","subterclass","subtribe","subvariety","superclass","superfamily","superorder","supertribe","taxonConceptID","taxonID","taxonRank","taxonRemarks","taxonomicStatus","taxonomicgroup","tribe","type","typeStatus","valid_id","variety","vernacularName","waterBody","worms_id","year"
731463041,"Pelagia noctiluca","(Forsskål, 1775)","2008-06-08 12:00:00",2.3202,39.7488,"COB - IEO","MEDITS","36027","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3051",,366,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"337.64",,,,,,,,,,"Animalia",,,,,,,,"366","366","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:MEDITS:36027",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2527,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2008"
731463108,"Pelagia noctiluca","(Forsskål, 1775)","2008-06-15 12:00:00",4.0861,39.8567,"COB - IEO","MEDITS","37484","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3051",,65,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"387.94",,,,,,,,,,"Animalia",,,,,,,,"65","65","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:MEDITS:37484",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2527,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2008"
731463145,"Pelagia noctiluca","(Forsskål, 1775)","2007-06-16 12:00:00",2.2248,39.7793,"COB - IEO","MEDITS","33036","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3051",,741,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"546.53",,,,,,,,,,"Animalia",,,,,,,,"741","741","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:MEDITS:33036",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2527,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2007"
731463168,"Pelagia noctiluca","(Forsskål, 1775)","2008-06-18 12:00:00",2.8560000000000003,39.2412,"COB - IEO","MEDITS","38066","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3051",,97,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"2621.8",,,,,,,,,,"Animalia",,,,,,,,"97","97","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:MEDITS:38066",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2527,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2008"
731463174,"Pelagia noctiluca","(Forsskål, 1775)","2007-06-17 12:00:00",2.6325,38.9584,"COB - IEO","MEDITS","33110","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3051",,755,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"602.87",,,,,,,,,,"Animalia",,,,,,,,"755","755","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:MEDITS:33110",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2527,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2007"
731463180,"Pelagia noctiluca","(Forsskål, 1775)","2010-06-22 12:00:00",3.6724,39.7279,"COB - IEO","MEDITS","42993","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3051",,82,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"1002.55",,,,,,,,,,"Animalia",,,,,,,,"82","82","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:MEDITS:42993",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2527,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2010"
731463229,"Pelagia noctiluca","(Forsskål, 1775)","2010-06-21 12:00:00",4.5202,39.672,"COB - IEO","MEDITS","42653","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3051",,674,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"391.29",,,,,,,,,,"Animalia",,,,,,,,"674","674","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:MEDITS:42653",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2527,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2010"
731463256,"Pelagia noctiluca","(Forsskål, 1775)","2007-06-26 12:00:00",2.8453,39.0253,"COB - IEO","MEDITS","35386","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3051",,144,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"2015.33",,,,,,,,,,"Animalia",,,,,,,,"144","144","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:MEDITS:35386",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2527,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2007"
731463262,"Pelagia noctiluca","(Forsskål, 1775)","2008-06-12 12:00:00",4.109,40.1935,"COB - IEO","MEDITS","36958","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3051",,250,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"828.03",,,,,,,,,,"Animalia",,,,,,,,"250","250","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:MEDITS:36958",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2527,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2008"
731463327,"Pelagia noctiluca","(Forsskål, 1775)","2010-06-22 12:00:00",3.7163,39.8113,"COB - IEO","MEDITS","42923","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3051",,78,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"241.32",,,,,,,,,,"Animalia",,,,,,,,"78","78","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:MEDITS:42923",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2527,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2010"
731463378,"Pelagia noctiluca","(Forsskål, 1775)","2010-06-17 12:00:00",4.4202,39.9283,"COB - IEO","MEDITS","41889","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3051",,161,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"609.88",,,,,,,,,,"Animalia",,,,,,,,"161","161","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:MEDITS:41889",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2527,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2010"
731463511,"Pelagia noctiluca","(Forsskål, 1775)","2008-06-17 12:00:00",3.5192,39.5245,"COB - IEO","MEDITS","37786","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3051",,75,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"845.69",,,,,,,,,,"Animalia",,,,,,,,"75","75","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:MEDITS:37786",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2527,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2008"
731463548,"Pelagia noctiluca","(Forsskål, 1775)","2008-06-17 12:00:00",3.1466,39.2368,"COB - IEO","MEDITS","37968","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3051",,95,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"175.23",,,,,,,,,,"Animalia",,,,,,,,"95","95","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:MEDITS:37968",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2527,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2008"
731463572,"Pelagia noctiluca","(Forsskål, 1775)","2010-06-16 12:00:00",3.2548,39.305,"COB - IEO","MEDITS","41551","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3051",,93,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"852.76",,,,,,,,,,"Animalia",,,,,,,,"93","93","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:MEDITS:41551",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2527,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2010"
731463593,"Pelagia noctiluca","(Forsskål, 1775)","2008-06-16 12:00:00",3.7137,40.118,"COB - IEO","MEDITS","37527","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3051",,172,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"1231.72",,,,,,,,,,"Animalia",,,,,,,,"172","172","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:MEDITS:37527",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2527,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2008"
731463622,"Pelagia noctiluca","(Forsskål, 1775)","2007-06-25 12:00:00",3.7025,39.8033,"COB - IEO","MEDITS","34865","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3051",,77,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"725.16",,,,,,,,,,"Animalia",,,,,,,,"77","77","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:MEDITS:34865",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2527,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2007"
731463637,"Pelagia noctiluca","(Forsskål, 1775)","2007-06-20 12:00:00",3.4817,39.9495,"COB - IEO","MEDITS","34084","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3051",,141,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"1541.38",,,,,,,,,,"Animalia",,,,,,,,"141","141","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:MEDITS:34084",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2527,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2007"
731463666,"Pelagia noctiluca","(Forsskål, 1775)","2007-06-16 12:00:00",2.1811,39.6359,"COB - IEO","MEDITS","32936","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3051",,145,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"2833.95",,,,,,,,,,"Animalia",,,,,,,,"145","145","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:MEDITS:32936",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2527,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2007"
731463717,"Pelagia noctiluca","(Forsskål, 1775)","2009-05-17 12:00:00",4.4371,39.7944,"COB - IEO","MEDITS","40021","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3051",,130,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"621.37",,,,,,,,,,"Animalia",,,,,,,,"130","130","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:MEDITS:40021",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2527,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2009"
731463732,"Pelagia noctiluca","(Forsskål, 1775)","2008-06-17 12:00:00",3.272,39.3193,"COB - IEO","MEDITS","37913","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3051",,92,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"1552.53",,,,,,,,,,"Animalia",,,,,,,,"92","92","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:MEDITS:37913",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2527,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2008"
731463823,"Pelagia noctiluca","(Forsskål, 1775)","2008-06-09 12:00:00",2.4462,39.6669,"COB - IEO","MEDITS","36284","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3051",,62,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"348.73",,,,,,,,,,"Animalia",,,,,,,,"62","62","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:MEDITS:36284",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2527,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2008"
731464107,"Pelagia noctiluca","(Forsskål, 1775)","2009-05-14 12:00:00",3.7137,40.118,"COB - IEO","MEDITS","39285","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3051",,172,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"1082.18",,,,,,,,,,"Animalia",,,,,,,,"172","172","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:MEDITS:39285",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2527,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2009"
731464152,"Pelagia noctiluca","(Forsskål, 1775)","2007-06-25 12:00:00",3.6667,39.7257,"COB - IEO","MEDITS","34810","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3051",,81,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"1593.42",,,,,,,,,,"Animalia",,,,,,,,"81","81","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:MEDITS:34810",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2527,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2007"
731464163,"Pelagia noctiluca","(Forsskål, 1775)","2010-06-13 12:00:00",2.31,39.744,"COB - IEO","MEDITS","40789","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3051",,358,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"403.16",,,,,,,,,,"Animalia",,,,,,,,"358","358","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:MEDITS:40789",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2527,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2010"
731464164,"Pelagia noctiluca","(Forsskål, 1775)","2008-06-08 12:00:00",2.4654,39.7727,"COB - IEO","MEDITS","36081","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3051",,139,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"403.65",,,,,,,,,,"Animalia",,,,,,,,"139","139","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:MEDITS:36081",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2527,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2008"
731464240,"Pelagia noctiluca","(Forsskål, 1775)","2009-05-13 12:00:00",3.2597,39.3081,"COB - IEO","MEDITS","39052","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3051",,93,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"1254.23",,,,,,,,,,"Animalia",,,,,,,,"93","93","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:MEDITS:39052",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2527,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2009"
731464281,"Pelagia noctiluca","(Forsskål, 1775)","2008-06-07 12:00:00",2.5918,39.1067,"COB - IEO","MEDITS","35846","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3051",,594,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"5709.16",,,,,,,,,,"Animalia",,,,,,,,"594","594","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:MEDITS:35846",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2527,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2008"
731464296,"Pelagia noctiluca","(Forsskål, 1775)","2008-06-12 12:00:00",4.3053,40.0213,"COB - IEO","MEDITS","36998","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3051",,77,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"1263.98",,,,,,,,,,"Animalia",,,,,,,,"77","77","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:MEDITS:36998",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2527,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2008"
731464331,"Pelagia noctiluca","(Forsskål, 1775)","2008-06-16 12:00:00",3.3773,39.9138,"COB - IEO","MEDITS","37632","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3051",,108,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"1620.82",,,,,,,,,,"Animalia",,,,,,,,"108","108","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:MEDITS:37632",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2527,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2008"
731464344,"Pelagia noctiluca","(Forsskål, 1775)","2007-06-18 12:00:00",2.7365,39.3304,"COB - IEO","MEDITS","33344","urn:lsid:marinespecies.org:taxname:135305","Pelagia noctiluca",,,,,,,,"Occurrence",,"Enric Massutí - enric.massuti@ba.ieo.es","Scyphozoa",,"Europe, Mediterranean  Sea",,,,"Balearic Islands",,"IMIS:dasid:3051",,60,,"SampleSize=ind. / km²;",,,,,"Pelagiidae",,,,,,"Pelagia","EPSG:4326",,,,,,,,,,"751.42",,,,,,,,,,"Animalia",,,,,,,,"60","60","2012-05-04 10:39:15",,,,,,"urn:catalog:COB - IEO:MEDITS:33344",,"present","Semaeostomeae",,,,,,"Cnidaria",1073183871,,,,,2527,,,,,,"Pelagia noctiluca",,"Discomedusae",,,,,,,,,,,,,,,,,,,,,,"Scyphozoa",,,,699608,,,,135305,"2007"
